,Date,vehicle_category,GVWR_Class,Fuel_Type,Model_Year,Fuel_Technology,Electric_Mile_Range,Vehicle_Population
24922,2020,P,,2.0,2010.0,BEV,,16
24923,2020,P,,2.0,2009.0,BEV,,16
24924,2020,P,,2.0,2008.0,BEV,,16
24925,2020,P,,2.0,2005.0,BEV,,16
24926,2020,MC,,2.0,2018.0,BEV,,16
24975,2019,T5,3,2.0,2016.0,BEV,,16
24976,2019,P,,2.0,2013.0,BEV,,16
25039,2023,T6,4,2.0,2023.0,BEV,,15
25040,2023,T2,1,2.0,2007.0,BEV,,15
25041,2023,P,,2.0,2011.0,BEV,,15
25042,2023,P,,2.0,1979.0,BEV,,15
25110,2022,T3,,2.0,2008.0,BEV,,15
25111,2022,T1,1,2.0,2004.0,BEV,,15
25112,2022,P,,2.0,2005.0,BEV,,15
25113,2022,MC,,2.0,2015.0,BEV,,15
25176,2021,T5,3,2.0,2016.0,BEV,,15
25177,2021,T1,,2.0,2014.0,BEV,,15
25178,2021,P,,2.0,2012.0,BEV,,15
25179,2021,MC,,2.0,2018.0,BEV,,15
25249,2020,T7,8,2.0,2018.0,BEV,,15
25250,2020,T7,8,2.0,2018.0,BEV,,15
25251,2020,T5,3,2.0,2016.0,BEV,,15
25252,2020,T2,,2.0,2016.0,BEV,,15
25253,2020,P,,2.0,2021.0,BEV,,15
25254,2020,P,,2.0,2010.0,BEV,,15
25255,2020,MC,,2.0,,BEV,,15
25307,2019,T2,,2.0,2007.0,BEV,,15
25308,2019,P,,2.0,2016.0,BEV,>150 miles,15
25309,2019,P,,2.0,2011.0,BEV,,15
25310,2019,P,,2.0,2010.0,BEV,,15
25311,2019,P,,2.0,2009.0,BEV,,15
25312,2019,P,,2.0,2008.0,BEV,,15
25313,2019,MC,,2.0,2013.0,BEV,,15
25372,2023,T6,,2.0,,BEV,,14
25373,2023,T6,,2.0,2024.0,BEV,,14
25374,2023,T4,,2.0,1997.0,BEV,,14
25375,2023,T2,1,2.0,2025.0,BEV,>150 miles,14
25376,2023,P,,2.0,2003.0,BEV,51 to 100 miles,14
25377,2023,MC,,2.0,,BEV,,14
25378,2023,MC,,2.0,2025.0,BEV,,14
25379,2023,MC,,2.0,2020.0,BEV,,14
25443,2022,T7,8,2.0,2018.0,BEV,,14
25444,2022,T5,3,2.0,2016.0,BEV,,14
25445,2022,T3,,2.0,2007.0,BEV,,14
25446,2022,T2,1,2.0,2017.0,BEV,101 to 150 miles,14
25447,2022,P,,2.0,2019.0,BEV,,14
25448,2022,P,,2.0,2009.0,BEV,,14
25449,2022,P,,2.0,1978.0,BEV,,14
25450,2022,MC,,2.0,2018.0,BEV,,14
25516,2021,T7,8,2.0,2018.0,BEV,,14
25517,2021,T7,8,2.0,2018.0,BEV,,14
25518,2021,T3,,2.0,2007.0,BEV,,14
25519,2021,T2,,2.0,2016.0,BEV,,14
25520,2021,T1,1,2.0,2004.0,BEV,,14
25521,2021,P,,2.0,2016.0,BEV,>150 miles,14
25522,2021,P,,2.0,2010.0,BEV,,14
25523,2021,P,,2.0,2001.0,BEV,,14
25524,2021,MC,,2.0,2020.0,BEV,,14
25525,2021,MC,,2.0,2017.0,BEV,,14
25526,2021,MC,,2.0,2012.0,BEV,,14
25590,2020,T2,1,2.0,2007.0,BEV,,14
25591,2020,T1,1,2.0,2004.0,BEV,,14
25592,2020,P,,2.0,2022.0,BEV,101 to 150 miles,14
25593,2020,P,,2.0,2016.0,BEV,>150 miles,14
25594,2020,P,,2.0,2010.0,BEV,,14
25595,2020,MC,,2.0,2017.0,BEV,,14
25596,2020,BT,,2.0,1976.0,BEV,,14
25654,2019,T3,,2.0,1997.0,BEV,,14
25655,2019,T1,,2.0,2014.0,BEV,,14
25656,2019,P,,2.0,2005.0,BEV,,14
25657,2019,MC,,2.0,2015.0,BEV,,14
25704,2023,T6,,2.0,2019.0,BEV,,13
25705,2023,T6,,2.0,2015.0,BEV,,13
25706,2023,T6,,2.0,2006.0,BEV,,13
25707,2023,T2,1,2.0,2008.0,BEV,,13
25708,2023,P,,2.0,2018.0,BEV,,13
25709,2023,P,,2.0,2016.0,BEV,>150 miles,13
25710,2023,MC,,2.0,2020.0,BEV,,13
25711,2023,MC,,2.0,2018.0,BEV,,13
25780,2022,T7,8,2.0,2018.0,BEV,,13
25781,2022,T2,,2.0,2016.0,BEV,,13
25782,2022,T2,1,2.0,2007.0,BEV,,13
25783,2022,P,,2.0,,BEV,,13
25784,2022,P,,2.0,2023.0,BEV,,13
25785,2022,P,,2.0,2016.0,BEV,>150 miles,13
25786,2022,P,,2.0,2008.0,BEV,,13
25787,2022,P,,2.0,2006.0,BEV,,13
25788,2022,MC,,2.0,2020.0,BEV,,13
25789,2022,MC,,2.0,2020.0,BEV,,13
25790,2022,MC,,2.0,2017.0,BEV,,13
25858,2021,T2,1,2.0,2007.0,BEV,,13
25859,2021,P,,2.0,2011.0,BEV,,13
25860,2021,P,,2.0,2009.0,BEV,,13
25861,2021,MC,,2.0,2013.0,BEV,,13
25938,2020,T3,,2.0,2007.0,BEV,,13
25939,2020,T3,,2.0,1997.0,BEV,,13
25940,2020,T1,,2.0,2014.0,BEV,,13
25941,2020,P,,2.0,2011.0,BEV,,13
26000,2019,T3,,2.0,2007.0,BEV,,13
26001,2019,T3,,2.0,2005.0,BEV,,13
26002,2019,T2,,2.0,2017.0,BEV,101 to 150 miles,13
26003,2019,T2,,2.0,2007.0,BEV,,13
26004,2019,T1,,2.0,2011.0,BEV,,13
26005,2019,P,,2.0,2012.0,BEV,,13
26006,2019,P,,2.0,2006.0,BEV,,13
26007,2019,MC,,2.0,2017.0,BEV,,13
26008,2019,MC,,2.0,2014.0,BEV,,13
26009,2019,MC,,2.0,2013.0,BEV,,13
26091,2023,T6,,2.0,2009.0,BEV,,12
26092,2023,T1,1,2.0,2002.0,BEV,51 to 100 miles,12
26093,2023,P,,2.0,2019.0,BEV,,12
26094,2023,P,,2.0,2017.0,BEV,,12
26095,2023,MC,,2.0,2017.0,BEV,,12
26096,2023,BT,,2.0,2018.0,BEV,,12
26097,2023,B,,2.0,2021.0,BEV,,12
26177,2022,T3,,2.0,1998.0,BEV,,12
26178,2022,T3,,2.0,1997.0,BEV,,12
26179,2022,P,,2.0,2016.0,BEV,>150 miles,12
26180,2022,P,,2.0,2011.0,BEV,,12
26181,2022,P,,2.0,2010.0,BEV,,12
26182,2022,P,,2.0,2001.0,BEV,,12
26183,2022,MC,,2.0,,BEV,,12
26184,2022,BT,,2.0,2023.0,BEV,,12
26185,2022,BT,,2.0,2018.0,BEV,,12
26186,2022,B,,2.0,2021.0,BEV,,12
26249,2021,T3,,2.0,1998.0,BEV,,12
26250,2021,T3,,2.0,1997.0,BEV,,12
26251,2021,T1,,2.0,2014.0,BEV,,12
26252,2021,P,,2.0,,BEV,,12
26253,2021,P,,2.0,2010.0,BEV,,12
26254,2021,P,,2.0,2010.0,BEV,,12
26255,2021,MC,,2.0,2017.0,BEV,,12
26256,2021,BT,,2.0,2018.0,BEV,,12
26331,2020,T3,,2.0,1998.0,BEV,,12
26332,2020,T1,,2.0,,BEV,,12
26333,2020,T1,,2.0,2011.0,BEV,,12
26334,2020,T1,1,2.0,2002.0,BEV,,12
26335,2020,P,,2.0,2022.0,BEV,51 to 100 miles,12
26336,2020,P,,2.0,2009.0,BEV,,12
26337,2020,P,,2.0,2008.0,BEV,,12
26338,2020,P,,2.0,2004.0,BEV,,12
26339,2020,BT,,2.0,2018.0,BEV,,12
26404,2019,T4,,2.0,1982.0,BEV,,12
26405,2019,T3,,2.0,1998.0,BEV,,12
26406,2019,T2,,2.0,,BEV,,12
26407,2019,T2,,2.0,2017.0,BEV,,12
26408,2019,T2,,2.0,2007.0,BEV,,12
26409,2019,T1,1,2.0,2002.0,BEV,,12
26410,2019,P,,2.0,2011.0,BEV,,12
26411,2019,P,,2.0,2006.0,BEV,,12
26412,2019,P,,2.0,1975.0,BEV,,12
26413,2019,MC,,2.0,,BEV,,12
26414,2019,MC,,2.0,2011.0,BEV,,12
26415,2019,BT,,2.0,2018.0,BEV,,12
26500,2023,T6,6,2.0,2017.0,BEV,,11
26501,2023,T4,,2.0,1991.0,BEV,,11
26502,2023,T2,1,2.0,2007.0,BEV,,11
26503,2023,P,,2.0,2021.0,BEV,,11
26504,2023,P,,2.0,2017.0,BEV,,11
26505,2023,P,,2.0,2016.0,BEV,,11
26506,2023,P,,2.0,2014.0,BEV,,11
26507,2023,P,,2.0,2010.0,BEV,,11
26508,2023,BT,,2.0,1998.0,BEV,,11
26580,2022,T2,1,2.0,2007.0,BEV,,11
26581,2022,T1,,2.0,2014.0,BEV,,11
26582,2022,T1,,2.0,2011.0,BEV,,11
26583,2022,T1,1,2.0,2002.0,BEV,,11
26584,2022,MC,,2.0,2012.0,BEV,,11
26585,2022,MC,,2.0,1996.0,BEV,,11
26586,2022,BT,,2.0,2005.0,BEV,,11
26587,2022,BT,,2.0,1998.0,BEV,,11
26667,2021,T3,,2.0,2007.0,BEV,,11
26668,2021,T1,,2.0,2011.0,BEV,,11
26669,2021,T1,1,2.0,2002.0,BEV,,11
26670,2021,P,,2.0,1977.0,BEV,,11
26671,2021,MC,,2.0,2016.0,BEV,,11
26672,2021,MC,,2.0,1996.0,BEV,,11
26673,2021,BT,,2.0,2005.0,BEV,,11
26674,2021,BT,,2.0,1998.0,BEV,,11
26762,2020,T3,,2.0,,BEV,,11
26763,2020,T3,,2.0,2005.0,BEV,,11
26764,2020,T2,1,2.0,2016.0,BEV,51 to 100 miles,11
26765,2020,P,,2.0,2022.0,BEV,51 to 100 miles,11
26766,2020,P,,2.0,2022.0,BEV,101 to 150 miles,11
26767,2020,P,,2.0,2001.0,BEV,,11
26768,2020,MC,,2.0,2014.0,BEV,,11
26769,2020,MC,,2.0,2013.0,BEV,,11
26770,2020,BT,,2.0,2005.0,BEV,,11
26771,2020,BT,,2.0,1998.0,BEV,,11
26839,2019,T1,,2.0,2009.0,BEV,,11
26840,2019,P,,2.0,2011.0,BEV,,11
26841,2019,P,,2.0,2001.0,BEV,,11
26842,2019,MC,,2.0,1996.0,BEV,,11
26843,2019,BT,,2.0,2005.0,BEV,,11
26844,2019,BT,,2.0,1998.0,BEV,,11
26931,2023,T6,6,2.0,2022.0,BEV,,10
26932,2023,P,,2.0,2016.0,BEV,>150 miles,10
26933,2023,P,,2.0,2012.0,BEV,,10
26934,2023,P,,2.0,2002.0,BEV,51 to 100 miles,10
26935,2023,MC,,2.0,2016.0,BEV,,10
26936,2023,MC,,2.0,1996.0,BEV,,10
26937,2023,B,,2.0,2019.0,BEV,,10
27018,2022,T6,,2.0,2022.0,BEV,,10
27019,2022,T2,1,2.0,2017.0,BEV,101 to 150 miles,10
27020,2022,T2,1,2.0,2007.0,BEV,,10
27021,2022,T1,,2.0,2014.0,BEV,,10
27022,2022,T1,,2.0,2009.0,BEV,,10
27023,2022,P,,2.0,2012.0,BEV,,10
27024,2022,P,,2.0,2011.0,BEV,,10
27025,2022,P,,2.0,2010.0,BEV,,10
27026,2022,BT,,2.0,2014.0,BEV,,10
27027,2022,BS,,2.0,2021.0,BEV,,10
27028,2022,B,,2.0,2019.0,BEV,,10
27139,2021,T2,1,2.0,2007.0,BEV,,10
27140,2021,T1,,2.0,2009.0,BEV,,10
27141,2021,T1,1,2.0,2005.0,BEV,,10
27142,2021,P,,2.0,2008.0,BEV,,10
27143,2021,P,,2.0,1985.0,BEV,,10
27144,2021,MC,,2.0,2016.0,BEV,,10
27145,2021,MC,,2.0,2014.0,BEV,,10
27146,2021,MC,,2.0,2005.0,BEV,,10
27147,2021,B,,2.0,2019.0,BEV,,10
27236,2020,T2,,2.0,2017.0,BEV,,10
27237,2020,T2,1,2.0,2017.0,BEV,101 to 150 miles,10
27238,2020,MC,,2.0,2012.0,BEV,,10
27239,2020,MC,,2.0,2012.0,BEV,,10
27240,2020,MC,,2.0,1996.0,BEV,,10
27332,2019,T2,,2.0,2018.0,BEV,,10
27333,2019,T2,,2.0,2017.0,BEV,101 to 150 miles,10
27334,2019,T2,,2.0,2017.0,BEV,101 to 150 miles,10
27335,2019,T1,1,2.0,2006.0,BEV,,10
27336,2019,T1,,2.0,1980.0,BEV,,10
27337,2019,P,,2.0,2021.0,BEV,51 to 100 miles,10
27338,2019,P,,2.0,2009.0,BEV,,10
27339,2019,MC,,2.0,2018.0,BEV,,10
27340,2019,MC,,2.0,2012.0,BEV,,10
27341,2019,BT,,2.0,2014.0,BEV,,10
27342,2019,B,,2.0,2004.0,BEV,,10
27426,2023,T6,,2.0,2010.0,BEV,,9
27427,2023,T6,,2.0,2008.0,BEV,,9
27428,2023,T4,,2.0,2003.0,BEV,,9
27429,2023,T4,,2.0,2001.0,BEV,,9
27430,2023,T4,,2.0,2000.0,BEV,,9
27431,2023,T2,1,2.0,2025.0,BEV,>150 miles,9
27432,2023,T1,1,2.0,2005.0,BEV,,9
27433,2023,P,,2.0,2016.0,BEV,,9
27434,2023,P,,2.0,2016.0,BEV,,9
27435,2023,P,,2.0,2006.0,BEV,,9
27436,2023,P,,2.0,1979.0,BEV,,9
27541,2022,T2,,2.0,2017.0,BEV,,9
27542,2022,T1,,2.0,2013.0,BEV,,9
27543,2022,T1,1,2.0,2005.0,BEV,,9
27544,2022,T1,,2.0,1978.0,BEV,,9
27545,2022,MC,,2.0,2018.0,BEV,,9
27546,2022,MC,,2.0,2016.0,BEV,,9
27547,2022,BT,,2.0,2019.0,BEV,,9
27641,2021,T2,1,2.0,2017.0,BEV,101 to 150 miles,9
27642,2021,T2,1,2.0,2016.0,BEV,,9
27643,2021,MC,,2.0,,BEV,,9
27644,2021,MC,,2.0,2015.0,BEV,,9
27645,2021,BT,,2.0,2019.0,BEV,,9
27756,2020,T7,8,2.0,2018.0,BEV,,9
27757,2020,T3,,2.0,2008.0,BEV,,9
27758,2020,T2,1,2.0,2007.0,BEV,,9
27759,2020,T1,,2.0,2017.0,BEV,,9
27760,2020,T1,,2.0,2014.0,BEV,,9
27761,2020,T1,,2.0,2009.0,BEV,,9
27762,2020,P,,2.0,2022.0,BEV,51 to 100 miles,9
27763,2020,P,,2.0,2008.0,BEV,,9
27764,2020,P,,2.0,2005.0,BEV,,9
27765,2020,P,,2.0,2000.0,BEV,,9
27766,2020,MC,,2.0,2016.0,BEV,,9
27767,2020,MC,,2.0,2011.0,BEV,,9
27768,2020,BT,,2.0,2019.0,BEV,,9
27769,2020,B,,2.0,2019.0,BEV,,9
27845,2019,T4,,2.0,1981.0,BEV,,9
27846,2019,T3,,2.0,2008.0,BEV,,9
27847,2019,T2,1,2.0,2016.0,BEV,51 to 100 miles,9
27848,2019,T1,,2.0,2017.0,BEV,,9
27849,2019,T1,1,2.0,2005.0,BEV,,9
27850,2019,P,,2.0,2021.0,BEV,,9
27851,2019,P,,2.0,2010.0,BEV,,9
27852,2019,P,,2.0,2008.0,BEV,,9
27853,2019,MC,,2.0,2016.0,BEV,,9
27854,2019,MC,,2.0,2015.0,BEV,,9
27855,2019,B,,2.0,2019.0,BEV,,9
27983,2023,T6,,2.0,,BEV,,8
27984,2023,T6,,2.0,2023.0,BEV,,8
27985,2023,T6,,2.0,2014.0,BEV,,8
27986,2023,T6,,2.0,2013.0,BEV,,8
27987,2023,T6,,2.0,1982.0,BEV,,8
27988,2023,T3,,2.0,2023.0,BEV,,8
27989,2023,T3,,2.0,1986.0,BEV,,8
27990,2023,T3,,2.0,1979.0,BEV,,8
27991,2023,T1,1,2.0,2005.0,BEV,,8
27992,2023,P,,2.0,2013.0,BEV,,8
27993,2023,P,,2.0,2009.0,BEV,,8
27994,2023,P,,2.0,2006.0,BEV,,8
27995,2023,MC,,2.0,2018.0,BEV,,8
27996,2023,MC,,2.0,2012.0,BEV,,8
27997,2023,BS,,2.0,2022.0,BEV,,8
27998,2023,B,,2.0,2024.0,BEV,,8
28106,2022,T4,,2.0,1982.0,BEV,,8
28107,2022,T3,,2.0,2007.0,BEV,,8
28108,2022,T2,1,2.0,2018.0,BEV,101 to 150 miles,8
28109,2022,T2,1,2.0,2016.0,BEV,,8
28110,2022,T1,1,2.0,2005.0,BEV,,8
28111,2022,P,,2.0,2023.0,BEV,,8
28112,2022,P,,2.0,2009.0,BEV,,8
28113,2022,P,,2.0,2005.0,BEV,,8
28114,2022,P,,2.0,2002.0,BEV,,8
28115,2022,MC,,2.0,2016.0,BEV,,8
28218,2021,T4,,2.0,1982.0,BEV,,8
28219,2021,T2,,2.0,2017.0,BEV,,8
28220,2021,T2,1,2.0,2017.0,BEV,101 to 150 miles,8
28221,2021,T2,,2.0,2015.0,BEV,,8
28222,2021,T1,,2.0,2013.0,BEV,,8
28223,2021,T1,1,2.0,2004.0,BEV,,8
28224,2021,P,,2.0,,BEV,,8
28225,2021,P,,2.0,2009.0,BEV,,8
28226,2021,P,,2.0,2005.0,BEV,,8
28227,2021,P,,2.0,2000.0,BEV,,8
28228,2021,BS,,2.0,2021.0,BEV,,8
28327,2020,T2,,2.0,2019.0,BEV,,8
28328,2020,T2,1,2.0,2018.0,BEV,101 to 150 miles,8
28329,2020,T2,,2.0,2015.0,BEV,,8
28330,2020,T1,1,2.0,2005.0,BEV,,8
28331,2020,P,,2.0,2004.0,BEV,,8
28332,2020,MC,,2.0,2016.0,BEV,,8
28427,2019,T3,,2.0,2008.0,BEV,,8
28428,2019,T2,,2.0,2019.0,BEV,,8
28429,2019,T2,,2.0,2015.0,BEV,,8
28430,2019,T2,,2.0,2015.0,BEV,,8
28431,2019,T1,,2.0,1975.0,BEV,,8
28432,2019,P,,2.0,,BEV,,8
28433,2019,P,,2.0,2016.0,BEV,>150 miles,8
28434,2019,P,,2.0,2004.0,BEV,,8
28435,2019,P,,2.0,2000.0,BEV,,8
28436,2019,P,,2.0,1998.0,BEV,,8
28437,2019,P,,2.0,1985.0,BEV,,8
28558,2023,T3,,2.0,1980.0,BEV,,7
28559,2023,T2,1,2.0,2016.0,BEV,51 to 100 miles,7
28560,2023,P,,2.0,,BEV,,7
28561,2023,P,,2.0,2014.0,BEV,,7
28562,2023,P,,2.0,2008.0,BEV,,7
28563,2023,MC,,2.0,2018.0,BEV,,7
28564,2023,MC,,2.0,2017.0,BEV,,7
28565,2023,MC,,2.0,2011.0,BEV,,7
28566,2023,BT,,2.0,2019.0,BEV,,7
28567,2023,B,,2.0,2004.0,BEV,,7
28684,2022,T6,,2.0,2007.0,BEV,,7
28685,2022,T3,,2.0,2000.0,BEV,,7
28686,2022,T2,,2.0,2019.0,BEV,,7
28687,2022,T1,,2.0,2014.0,BEV,,7
28688,2022,T1,,2.0,2012.0,BEV,,7
28689,2022,T1,,2.0,2005.0,BEV,,7
28690,2022,T1,,2.0,1980.0,BEV,,7
28691,2022,P,,2.0,2008.0,BEV,,7
28692,2022,P,,2.0,2000.0,BEV,,7
28693,2022,P,,2.0,1999.0,BEV,,7
28694,2022,P,,2.0,1978.0,BEV,,7
28695,2022,MC,,2.0,2017.0,BEV,,7
28696,2022,MC,,2.0,2013.0,BEV,,7
28697,2022,MC,,2.0,2013.0,BEV,,7
28698,2022,MC,,2.0,2011.0,BEV,,7
28699,2022,MC,,2.0,2001.0,BEV,,7
28700,2022,BT,,2.0,2006.0,BEV,,7
28833,2021,T3,,2.0,2000.0,BEV,,7
28834,2021,T2,,2.0,2019.0,BEV,,7
28835,2021,T2,1,2.0,2017.0,BEV,101 to 150 miles,7
28836,2021,T1,,2.0,2012.0,BEV,,7
28837,2021,T1,1,2.0,2005.0,BEV,,7
28838,2021,T1,,2.0,1980.0,BEV,,7
28839,2021,T1,,2.0,1977.0,BEV,,7
28840,2021,P,,2.0,2009.0,BEV,,7
28841,2021,MC,,2.0,2016.0,BEV,,7
28842,2021,MC,,2.0,2013.0,BEV,,7
28843,2021,MC,,2.0,2011.0,BEV,,7
28844,2021,BT,,2.0,2020.0,BEV,,7
28845,2021,B,,2.0,2004.0,BEV,,7
28971,2020,T6,,2.0,,BEV,,7
28972,2020,T3,,2.0,2008.0,BEV,,7
28973,2020,T3,,2.0,2000.0,BEV,,7
28974,2020,T2,1,2.0,2017.0,BEV,101 to 150 miles,7
28975,2020,T2,1,2.0,2017.0,BEV,101 to 150 miles,7
28976,2020,T2,1,2.0,2017.0,BEV,101 to 150 miles,7
28977,2020,T1,,2.0,2013.0,BEV,,7
28978,2020,T1,1,2.0,2005.0,BEV,,7
28979,2020,T1,1,2.0,2005.0,BEV,,7
28980,2020,P,,2.0,2022.0,BEV,101 to 150 miles,7
28981,2020,P,,2.0,2009.0,BEV,,7
28982,2020,P,,2.0,2002.0,BEV,,7
28983,2020,P,,2.0,2001.0,BEV,,7
28984,2020,P,,2.0,1976.0,BEV,,7
28985,2020,MC,,2.0,2013.0,BEV,,7
28986,2020,BT,,2.0,2020.0,BEV,,7
28987,2020,B,,2.0,2004.0,BEV,,7
29099,2019,T4,,2.0,,BEV,,7
29100,2019,T3,,2.0,2000.0,BEV,,7
29101,2019,T2,,2.0,2018.0,BEV,101 to 150 miles,7
29102,2019,T2,,2.0,2018.0,BEV,101 to 150 miles,7
29103,2019,T1,,2.0,,BEV,,7
29104,2019,T1,,2.0,2012.0,BEV,,7
29105,2019,T1,,2.0,2005.0,BEV,,7
29106,2019,T1,1,2.0,2005.0,BEV,,7
29107,2019,T1,,2.0,1997.0,BEV,,7
29108,2019,P,,2.0,2008.0,BEV,,7
29109,2019,P,,2.0,2005.0,BEV,,7
29110,2019,MC,,2.0,2020.0,BEV,,7
29111,2019,MC,,2.0,2012.0,BEV,,7
29112,2019,BT,,2.0,2019.0,BEV,,7
29113,2019,BS,,2.0,2002.0,BEV,,7
29261,2023,T7,8,2.0,2022.0,BEV,,6
29262,2023,T6,,2.0,2024.0,BEV,,6
29263,2023,T3,,2.0,2016.0,BEV,,6
29264,2023,T2,1,2.0,2025.0,BEV,>150 miles,6
29265,2023,T1,1,2.0,2004.0,BEV,,6
29266,2023,T1,1,2.0,2003.0,BEV,,6
29267,2023,P,,2.0,2020.0,BEV,,6
29268,2023,P,,2.0,2011.0,BEV,,6
29269,2023,P,,2.0,2009.0,BEV,,6
29270,2023,P,,2.0,2008.0,BEV,,6
29271,2023,P,,2.0,2008.0,BEV,,6
29272,2023,MC,,2.0,2001.0,BEV,,6
29273,2023,MC,,2.0,1997.0,BEV,,6
29274,2023,BT,,2.0,2001.0,BEV,,6
29275,2023,B,,2.0,2022.0,BEV,,6
29276,2023,B,,2.0,1999.0,BEV,,6
29409,2022,T7,8,2.0,2023.0,BEV,,6
29410,2022,T6,,2.0,2019.0,BEV,,6
29411,2022,T3,,2.0,2008.0,BEV,,6
29412,2022,T3,,2.0,2005.0,BEV,,6
29413,2022,T3,,2.0,2001.0,BEV,,6
29414,2022,T2,,2.0,2015.0,BEV,,6
29415,2022,T1,,2.0,2019.0,BEV,,6
29416,2022,T1,,2.0,2017.0,BEV,,6
29417,2022,T1,,2.0,2006.0,BEV,,6
29418,2022,P,,2.0,2004.0,BEV,,6
29419,2022,P,,2.0,2004.0,BEV,,6
29420,2022,P,,2.0,2000.0,BEV,,6
29421,2022,P,,2.0,1998.0,BEV,,6
29422,2022,P,,2.0,1985.0,BEV,,6
29423,2022,MC,,2.0,2016.0,BEV,,6
29424,2022,MC,,2.0,2015.0,BEV,,6
29425,2022,MC,,2.0,2014.0,BEV,,6
29426,2022,MC,,2.0,2011.0,BEV,,6
29427,2022,MC,,2.0,2007.0,BEV,,6
29428,2022,MC,,2.0,2005.0,BEV,,6
29429,2022,BT,,2.0,2001.0,BEV,,6
29430,2022,B,,2.0,2022.0,BEV,,6
29431,2022,B,,2.0,2004.0,BEV,,6
29587,2021,T4,,2.0,,BEV,,6
29588,2021,T4,2,2.0,2021.0,BEV,,6
29589,2021,T4,,2.0,2003.0,BEV,,6
29590,2021,T3,,2.0,2012.0,BEV,,6
29591,2021,T3,,2.0,2005.0,BEV,,6
29592,2021,T3,,2.0,2001.0,BEV,,6
29593,2021,T2,1,2.0,2018.0,BEV,101 to 150 miles,6
29594,2021,T2,1,2.0,2018.0,BEV,101 to 150 miles,6
29595,2021,T2,,2.0,2017.0,BEV,,6
29596,2021,T2,1,2.0,2017.0,BEV,101 to 150 miles,6
29597,2021,T2,,2.0,2014.0,BEV,,6
29598,2021,T1,,2.0,2019.0,BEV,,6
29599,2021,T1,,2.0,2017.0,BEV,,6
29600,2021,T1,,2.0,2014.0,BEV,,6
29601,2021,T1,,2.0,2006.0,BEV,,6
29602,2021,T1,,2.0,2005.0,BEV,,6
29603,2021,P,,2.0,2023.0,BEV,,6
29604,2021,P,,2.0,2008.0,BEV,,6
29605,2021,P,,2.0,2004.0,BEV,,6
29606,2021,P,,2.0,2004.0,BEV,,6
29607,2021,P,,2.0,2003.0,BEV,,6
29608,2021,P,,2.0,1999.0,BEV,,6
29609,2021,P,,2.0,1998.0,BEV,,6
29610,2021,P,,2.0,1977.0,BEV,,6
29611,2021,MC,,2.0,2017.0,BEV,,6
29612,2021,MC,,2.0,2001.0,BEV,,6
29613,2021,BT,,2.0,2001.0,BEV,,6
29778,2020,T7,8,2.0,2018.0,BEV,,6
29779,2020,T4,,2.0,2003.0,BEV,,6
29780,2020,T3,,2.0,2001.0,BEV,,6
29781,2020,T2,,2.0,2018.0,BEV,,6
29782,2020,T2,,2.0,2015.0,BEV,,6
29783,2020,T1,,2.0,2019.0,BEV,,6
29784,2020,T1,,2.0,2014.0,BEV,,6
29785,2020,T1,,2.0,2012.0,BEV,,6
29786,2020,T1,,2.0,2006.0,BEV,,6
29787,2020,T1,1,2.0,2006.0,BEV,,6
29788,2020,T1,,2.0,1997.0,BEV,,6
29789,2020,T1,,2.0,1986.0,BEV,,6
29790,2020,P,,2.0,2005.0,BEV,,6
29791,2020,P,,2.0,2004.0,BEV,,6
29792,2020,P,,2.0,2003.0,BEV,,6
29793,2020,P,,2.0,2001.0,BEV,,6
29794,2020,P,,2.0,1998.0,BEV,,6
29795,2020,MC,,2.0,,BEV,,6
29796,2020,MC,,2.0,2017.0,BEV,,6
29797,2020,MC,,2.0,2016.0,BEV,,6
29798,2020,MC,,2.0,2015.0,BEV,,6
29799,2020,MC,,2.0,2015.0,BEV,,6
29800,2020,MC,,2.0,2015.0,BEV,,6
29801,2020,MC,,2.0,2005.0,BEV,,6
29802,2020,MC,,2.0,2001.0,BEV,,6
29909,2019,T5,3,2.0,2015.0,BEV,,6
29910,2019,T4,,2.0,2003.0,BEV,,6
29911,2019,T4,,2.0,1983.0,BEV,,6
29912,2019,T3,,2.0,,BEV,,6
29913,2019,T3,,2.0,2013.0,BEV,,6
29914,2019,T3,,2.0,2010.0,BEV,,6
29915,2019,T3,,2.0,2007.0,BEV,,6
29916,2019,T3,,2.0,2001.0,BEV,,6
29917,2019,T2,,2.0,2018.0,BEV,101 to 150 miles,6
29918,2019,T2,,2.0,2014.0,BEV,,6
29919,2019,T1,,2.0,2019.0,BEV,,6
29920,2019,T1,1,2.0,2004.0,BEV,,6
29921,2019,T1,,2.0,1986.0,BEV,,6
29922,2019,T1,,2.0,1979.0,BEV,,6
29923,2019,P,,2.0,,BEV,,6
29924,2019,P,,2.0,1999.0,BEV,,6
29925,2019,MC,,2.0,2017.0,BEV,,6
29926,2019,MC,,2.0,2016.0,BEV,,6
29927,2019,MC,,2.0,2014.0,BEV,,6
29928,2019,MC,,2.0,2011.0,BEV,,6
29929,2019,MC,,2.0,2001.0,BEV,,6
29930,2019,BT,,2.0,2006.0,BEV,,6
29931,2019,BT,,2.0,2001.0,BEV,,6
29932,2019,B,,2.0,1999.0,BEV,,6
30089,2023,T6,,2.0,2023.0,BEV,,5
30090,2023,T6,,2.0,2016.0,BEV,,5
30091,2023,T6,,2.0,2005.0,BEV,,5
