,Date,vehicle_category,GVWR_Class,Fuel_Type,Model_Year,Fuel_Technology,Electric_Mile_Range,Vehicle_Population
15000,2021,MH,,0.0,1986.0,ICE,,135
15002,2020,T6,6,0.0,1996.0,ICE,,135
15003,2020,T4,2,0.0,1980.0,ICE,,135
15006,2019,B,,0.0,2008.0,ICE,,135
15012,2023,T6,4,0.0,1993.0,ICE,,134
15013,2023,BS,,0.0,1979.0,ICE,,134
15024,2022,T6,6,0.0,2007.0,ICE,,134
15025,2022,T6,7,0.0,1985.0,ICE,,134
15026,2022,T3,,0.0,2024.0,ICE,,134
15027,2022,T2,,0.0,2002.0,ICE,,134
15028,2022,MH,,0.0,1981.0,ICE,,134
15033,2021,B,,0.0,2006.0,ICE,,134
15036,2020,T3,,0.0,2000.0,ICE,,134
15037,2020,T3,,0.0,1991.0,ICE,,134
15038,2020,T3,,0.0,1980.0,ICE,,134
15039,2020,T2,,0.0,1984.0,ICE,,134
15040,2020,T2,1,0.0,1982.0,ICE,,134
15041,2020,B,,0.0,2012.0,ICE,,134
15044,2019,T4,,0.0,1999.0,ICE,,134
15045,2019,BT,,0.0,2010.0,ICE,,134
15050,2023,T2,1,0.0,1986.0,ICE,,133
15055,2022,T7,8,0.0,,ICE,,133
15056,2022,T3,,0.0,2023.0,PHEV,0 to 50 miles,133
15057,2022,T2,,0.0,2000.0,ICE,,133
15058,2022,MH,,0.0,1984.0,ICE,,133
15067,2020,T6,4,0.0,2008.0,ICE,,133
15068,2020,T6,4,0.0,2002.0,ICE,,133
15069,2020,T5,3,0.0,1989.0,ICE,,133
15070,2020,T1,,0.0,1985.0,ICE,,133
15071,2020,P,,0.0,2022.0,PHEV,0 to 50 miles,133
15077,2019,T2,,0.0,1988.0,ICE,,133
15082,2023,T6,7,0.0,1985.0,ICE,,132
15085,2022,T3,,0.0,2000.0,ICE,,132
15086,2022,T3,2,0.0,1986.0,ICE,,132
15087,2022,T2,,0.0,2002.0,ICE,,132
15088,2022,MC,,0.0,2024.0,ICE,,132
15092,2021,T6,4,0.0,2008.0,ICE,,132
15093,2021,T3,2,0.0,1986.0,ICE,,132
15094,2021,BS,,0.0,,ICE,,132
15103,2019,T4,2,0.0,1982.0,ICE,,132
15104,2019,MH,,0.0,2021.0,ICE,,132
15107,2023,T6,4,0.0,2007.0,ICE,,131
15108,2023,T5,3,0.0,2018.0,ICE,,131
15109,2023,T3,2,0.0,1986.0,ICE,,131
15116,2022,T6,4,0.0,2011.0,ICE,,131
15117,2022,T6,6,0.0,1980.0,ICE,,131
15118,2022,T5,3,0.0,1989.0,ICE,,131
15119,2022,T4,2,0.0,1982.0,ICE,,131
15120,2022,T3,,0.0,2001.0,ICE,,131
15128,2021,P,,0.0,2023.0,PHEV,0 to 50 miles,131
15129,2021,MH,,0.0,1981.0,ICE,,131
15134,2020,T3,,0.0,1981.0,ICE,,131
15135,2020,B,,0.0,2010.0,ICE,,131
15141,2019,T6,6,0.0,1998.0,ICE,,131
15142,2019,T6,6,0.0,1987.0,ICE,,131
15143,2019,T5,3,0.0,2016.0,ICE,,131
15144,2019,B,,0.0,2013.0,ICE,,131
15150,2023,T2,1,0.0,1982.0,ICE,,130
15151,2023,MH,,0.0,1984.0,ICE,,130
15152,2023,B,,0.0,1979.0,ICE,,130
15156,2022,T3,,0.0,2024.0,ICE,,130
15157,2022,BS,,0.0,2023.0,ICE,,130
15158,2022,B,,0.0,2023.0,ICE,,130
15163,2021,T6,4,0.0,2021.0,ICE,,130
15164,2021,T4,2,0.0,1982.0,ICE,,130
15165,2021,T2,,0.0,1999.0,ICE,,130
15170,2020,T6,5,0.0,2020.0,ICE,,130
15171,2020,T6,6,0.0,1992.0,ICE,,130
15172,2020,T4,,0.0,2011.0,ICE,,130
15173,2020,B,,0.0,2013.0,ICE,,130
15176,2019,T3,,0.0,1979.0,ICE,,130
15179,2023,T6,6,0.0,2013.0,ICE,,129
15180,2023,T6,7,0.0,2011.0,ICE,,129
15181,2023,T5,3,0.0,2014.0,ICE,,129
15182,2023,T4,2,0.0,1985.0,ICE,,129
15183,2023,T2,1,0.0,2022.0,PHEV,0 to 50 miles,129
15184,2023,MH,,0.0,1987.0,ICE,,129
15186,2022,T6,4,0.0,2011.0,ICE,,129
15187,2022,T3,,0.0,1994.0,ICE,,129
15188,2022,MH,,0.0,1981.0,ICE,,129
15191,2021,MH,,0.0,1985.0,ICE,,129
15192,2021,B,,0.0,2003.0,ICE,,129
15201,2020,T5,3,0.0,2018.0,ICE,,129
15206,2019,T4,,0.0,2010.0,ICE,,129
15207,2019,MH,,0.0,1981.0,ICE,,129
15212,2023,T6,6,0.0,2011.0,ICE,,128
15213,2023,T4,,0.0,1979.0,ICE,,128
15215,2022,T6,4,0.0,2008.0,ICE,,128
15216,2022,T5,3,0.0,2014.0,ICE,,128
15217,2022,T2,,0.0,1980.0,ICE,,128
15218,2022,MH,,0.0,1982.0,ICE,,128
15226,2021,T6,6,0.0,1992.0,ICE,,128
15227,2021,B,,0.0,2002.0,ICE,,128
15233,2020,T3,,0.0,2001.0,ICE,,128
15234,2020,T2,,0.0,1984.0,ICE,,128
15238,2019,T6,6,0.0,1988.0,ICE,,128
15239,2019,T4,,0.0,1994.0,ICE,,128
15240,2019,T4,2,0.0,1987.0,ICE,,128
15241,2019,T1,1,0.0,1982.0,ICE,,128
15246,2023,T6,6,0.0,2007.0,ICE,,127
15247,2023,T4,2,0.0,1984.0,ICE,,127
15248,2023,MH,,0.0,1988.0,ICE,,127
15249,2023,BS,,0.0,2017.0,ICE,,127
15250,2023,BS,,0.0,2012.0,ICE,,127
15252,2022,T4,2,0.0,1982.0,ICE,,127
15253,2022,T3,,0.0,1980.0,ICE,,127
15254,2022,MH,,0.0,1980.0,ICE,,127
15255,2021,T5,3,0.0,1998.0,ICE,,127
15256,2021,T4,2,0.0,1982.0,ICE,,127
15257,2021,T2,,0.0,1999.0,ICE,,127
15262,2020,T4,,0.0,2019.0,ICE,,127
15263,2020,T1,,0.0,1981.0,ICE,,127
15264,2020,T1,,0.0,1980.0,ICE,,127
15265,2020,MH,,0.0,1977.0,ICE,,127
15266,2020,B,,0.0,2002.0,ICE,,127
15272,2019,T6,6,0.0,1980.0,ICE,,127
15273,2019,T2,1,0.0,1982.0,ICE,,127
15274,2023,T2,1,0.0,1984.0,ICE,,126
15278,2022,T4,2,0.0,1988.0,ICE,,126
15279,2022,B,,0.0,2013.0,ICE,,126
15280,2022,B,,0.0,2007.0,ICE,,126
15287,2021,MH,,0.0,1980.0,ICE,,126
15290,2020,T6,4,0.0,2012.0,ICE,,126
15291,2020,T6,4,0.0,2006.0,ICE,,126
15292,2020,T5,3,0.0,1995.0,ICE,,126
15293,2020,T1,,0.0,2008.0,ICE,,126
15294,2020,B,,0.0,2009.0,ICE,,126
15300,2019,T6,6,0.0,2010.0,ICE,,126
15301,2019,T6,6,0.0,1993.0,ICE,,126
15302,2019,T5,3,0.0,2018.0,ICE,,126
15303,2019,T3,2,0.0,1986.0,ICE,,126
15304,2019,T2,,0.0,1978.0,ICE,,126
15308,2023,T4,,0.0,1989.0,ICE,,125
15309,2023,BS,,0.0,2024.0,ICE,,125
15314,2022,T6,4,0.0,2006.0,ICE,,125
15315,2022,T2,,0.0,1999.0,ICE,,125
15316,2022,BS,,0.0,2012.0,ICE,,125
15318,2021,T6,7,0.0,2013.0,ICE,,125
15319,2021,T6,4,0.0,2002.0,ICE,,125
15320,2021,T3,,0.0,1979.0,ICE,,125
15321,2021,B,,0.0,2009.0,ICE,,125
15325,2020,T7,8,0.0,,ICE,,125
15326,2020,T2,1,0.0,1985.0,ICE,,125
15327,2020,T1,,0.0,1982.0,ICE,,125
15328,2020,BS,,0.0,2009.0,ICE,,125
15329,2020,B,,0.0,2004.0,ICE,,125
15333,2019,T3,,0.0,1990.0,ICE,,125
15334,2019,BS,,0.0,2010.0,ICE,,125
15340,2023,MH,,0.0,1982.0,ICE,,124
15343,2022,T6,4,0.0,2002.0,ICE,,124
15344,2022,T5,3,0.0,2014.0,ICE,,124
15345,2022,T4,2,0.0,2024.0,ICE,,124
15346,2022,T4,,0.0,2023.0,ICE,,124
15347,2022,T2,,0.0,1985.0,ICE,,124
15348,2022,MH,,0.0,1987.0,ICE,,124
15353,2021,T6,4,0.0,2010.0,ICE,,124
15354,2021,T6,6,0.0,2010.0,ICE,,124
15355,2021,T3,,0.0,1994.0,ICE,,124
15356,2021,B,,0.0,1977.0,ICE,,124
15361,2020,T6,6,0.0,2010.0,ICE,,124
15362,2020,T6,7,0.0,1990.0,ICE,,124
15363,2020,T3,,0.0,1981.0,ICE,,124
15365,2019,T4,,0.0,2018.0,ICE,,124
15366,2019,B,,0.0,2009.0,ICE,,124
15371,2023,T6,4,0.0,2006.0,ICE,,123
15372,2023,T6,6,0.0,1995.0,ICE,,123
15373,2023,T6,6,0.0,1992.0,ICE,,123
15374,2023,T4,2,0.0,1983.0,ICE,,123
15375,2023,B,,0.0,2008.0,ICE,,123
15379,2022,T6,4,0.0,2022.0,ICE,,123
15380,2022,T4,,0.0,,ICE,,123
15381,2022,T3,,0.0,1998.0,ICE,,123
15382,2022,T3,2,0.0,1987.0,ICE,,123
15383,2022,BS,,0.0,1978.0,ICE,,123
15389,2021,T3,,0.0,1980.0,ICE,,123
15390,2021,T3,,0.0,1979.0,ICE,,123
15391,2021,MH,,0.0,1986.0,ICE,,123
15399,2020,T2,,0.0,1982.0,ICE,,123
15400,2020,T2,1,0.0,1982.0,ICE,,123
15401,2020,MH,,0.0,1986.0,ICE,,123
15405,2019,T6,4,0.0,2011.0,ICE,,123
15406,2019,T6,7,0.0,1995.0,ICE,,123
15407,2019,T1,,0.0,1977.0,ICE,,123
15410,2023,T6,4,0.0,2006.0,ICE,,122
15411,2023,T5,3,0.0,1989.0,ICE,,122
15412,2023,BS,,0.0,2010.0,ICE,,122
15415,2022,T2,,0.0,2024.0,ICE,,122
15422,2021,T5,3,0.0,2022.0,ICE,,122
15423,2021,MH,,0.0,1980.0,ICE,,122
15424,2021,BT,,0.0,1977.0,ICE,,122
15425,2021,B,,0.0,2004.0,ICE,,122
15430,2020,T4,2,0.0,1981.0,ICE,,122
15431,2020,T1,,0.0,1982.0,ICE,,122
15432,2020,T1,,0.0,1980.0,ICE,,122
15438,2019,T6,4,0.0,2011.0,ICE,,122
15439,2019,T5,3,0.0,2019.0,ICE,,122
15440,2019,T4,,0.0,2014.0,ICE,,122
15450,2023,T2,1,0.0,1987.0,ICE,,121
15451,2023,T2,1,0.0,1983.0,ICE,,121
15452,2023,BS,,0.0,2006.0,ICE,,121
15453,2023,B,,0.0,2013.0,ICE,,121
15460,2022,T6,4,0.0,2010.0,ICE,,121
15461,2022,T6,6,0.0,1996.0,ICE,,121
15462,2022,T6,6,0.0,1978.0,ICE,,121
15463,2022,T4,2,0.0,1982.0,ICE,,121
15464,2022,B,,0.0,2010.0,ICE,,121
15467,2021,T6,7,0.0,1990.0,ICE,,121
15468,2021,T5,3,0.0,2014.0,ICE,,121
15469,2021,T2,,0.0,1980.0,ICE,,121
15477,2020,T6,4,0.0,2010.0,ICE,,121
15478,2020,T6,4,0.0,2000.0,ICE,,121
15479,2020,T6,6,0.0,1993.0,ICE,,121
15480,2020,T2,1,0.0,1982.0,ICE,,121
15481,2020,T1,1,0.0,1981.0,ICE,,121
15490,2019,T5,3,0.0,2016.0,ICE,,121
15491,2019,MH,,0.0,1986.0,ICE,,121
15492,2019,BS,,0.0,1979.0,ICE,,121
15498,2022,T2,1,0.0,1985.0,ICE,,120
15499,2022,MH,,0.0,1987.0,ICE,,120
15500,2022,BS,,0.0,,ICE,,120
15502,2021,T6,,0.0,,ICE,,120
15503,2021,T2,1,0.0,2021.0,PHEV,0 to 50 miles,120
15504,2021,MH,,0.0,2015.0,ICE,,120
15505,2021,BS,,0.0,2012.0,ICE,,120
15506,2021,B,,0.0,2013.0,ICE,,120
15508,2020,T6,4,0.0,2009.0,ICE,,120
15509,2020,B,,0.0,2009.0,ICE,,120
15513,2019,T6,7,0.0,2013.0,ICE,,120
15514,2019,T6,4,0.0,2007.0,ICE,,120
15515,2019,T4,,0.0,1994.0,ICE,,120
15516,2019,T3,,0.0,1987.0,ICE,,120
15517,2019,T1,,0.0,1989.0,ICE,,120
15518,2019,P,,0.0,2021.0,PHEV,0 to 50 miles,120
15524,2023,T6,6,0.0,1980.0,ICE,,119
15525,2023,T3,,0.0,,ICE,,119
15526,2023,T2,1,0.0,1984.0,ICE,,119
15527,2023,MH,,0.0,1980.0,ICE,,119
15528,2023,BS,,0.0,,ICE,,119
15537,2022,T1,,0.0,2008.0,ICE,,119
15538,2022,BS,,0.0,2010.0,ICE,,119
15539,2022,B,,0.0,2012.0,ICE,,119
15540,2022,B,,0.0,1978.0,ICE,,119
15547,2021,T6,4,0.0,2007.0,ICE,,119
15548,2021,T3,,0.0,2000.0,ICE,,119
15549,2021,T1,,0.0,2008.0,ICE,,119
15550,2021,T1,,0.0,2008.0,ICE,,119
15551,2021,B,,0.0,2008.0,ICE,,119
15558,2020,T6,4,0.0,2007.0,ICE,,119
15559,2020,T5,3,0.0,2015.0,ICE,,119
15560,2020,MH,,0.0,1980.0,ICE,,119
15566,2019,T5,3,0.0,2017.0,ICE,,119
15567,2019,T5,3,0.0,1998.0,ICE,,119
15568,2019,T4,,0.0,1998.0,ICE,,119
15569,2019,B,,0.0,2013.0,ICE,,119
15572,2023,T6,7,0.0,1990.0,ICE,,118
15573,2023,T4,2,0.0,1983.0,ICE,,118
15574,2023,T3,2,0.0,1987.0,ICE,,118
15575,2023,T3,,0.0,1985.0,ICE,,118
15576,2023,MH,,0.0,1984.0,ICE,,118
15582,2022,T2,1,0.0,2021.0,PHEV,0 to 50 miles,118
15583,2022,MH,,0.0,1986.0,ICE,,118
15584,2022,MH,,0.0,1986.0,ICE,,118
15590,2020,T5,3,0.0,1995.0,ICE,,118
15591,2020,T2,1,0.0,2021.0,PHEV,0 to 50 miles,118
15598,2019,T1,,0.0,1985.0,ICE,,118
15601,2023,T6,,0.0,,ICE,,117
15602,2023,T6,4,0.0,2010.0,ICE,,117
15603,2023,T6,4,0.0,2009.0,ICE,,117
15604,2023,T6,6,0.0,1996.0,ICE,,117
15605,2023,T6,6,0.0,1979.0,ICE,,117
15610,2022,T6,,0.0,,ICE,,117
15617,2021,T4,,0.0,,ICE,,117
15618,2021,T3,,0.0,1998.0,ICE,,117
15619,2021,T1,,0.0,1978.0,ICE,,117
15623,2020,T5,3,0.0,1998.0,ICE,,117
15624,2020,T4,2,0.0,1982.0,ICE,,117
15625,2020,T2,,0.0,2001.0,ICE,,117
15626,2020,T1,,0.0,2012.0,ICE,,117
15627,2020,T1,,0.0,2008.0,ICE,,117
15628,2020,T1,,0.0,1985.0,ICE,,117
15629,2020,T1,,0.0,1981.0,ICE,,117
15630,2020,B,,0.0,1976.0,ICE,,117
15635,2019,T6,6,0.0,1999.0,ICE,,117
15636,2019,T2,,0.0,1979.0,ICE,,117
15637,2019,BS,,0.0,2006.0,ICE,,117
15645,2022,T6,6,0.0,1992.0,ICE,,116
15646,2022,B,,0.0,2006.0,ICE,,116
15656,2021,T6,4,0.0,2009.0,ICE,,116
15657,2021,T3,,0.0,2001.0,ICE,,116
15658,2021,T1,,0.0,2012.0,ICE,,116
15667,2020,T3,,0.0,2021.0,PHEV,0 to 50 miles,116
15668,2020,T1,,0.0,2008.0,ICE,,116
15669,2020,T1,1,0.0,1982.0,ICE,,116
15670,2020,T1,,0.0,1981.0,ICE,,116
15671,2020,MH,,0.0,2015.0,ICE,,116
15672,2020,B,,0.0,2003.0,ICE,,116
15680,2019,T1,,0.0,1983.0,ICE,,116
15683,2023,T6,,0.0,2013.0,ICE,,115
15690,2022,T6,4,0.0,2009.0,ICE,,115
15694,2021,T6,4,0.0,2000.0,ICE,,115
15695,2021,T5,3,0.0,2022.0,ICE,,115
15696,2021,P,,0.0,2023.0,PHEV,0 to 50 miles,115
15697,2020,T3,,0.0,2000.0,ICE,,115
15698,2020,T1,,0.0,1985.0,ICE,,115
15703,2019,T5,3,0.0,2017.0,ICE,,115
15704,2019,T4,,0.0,1989.0,ICE,,115
15705,2019,T3,,0.0,1989.0,ICE,,115
15706,2019,T3,,0.0,1989.0,ICE,,115
15707,2019,T1,,0.0,1982.0,ICE,,115
15708,2019,T1,,0.0,1981.0,ICE,,115
15711,2022,B,,0.0,2009.0,ICE,,114
15716,2021,T6,6,0.0,1978.0,ICE,,114
15717,2021,T2,,0.0,1998.0,ICE,,114
15718,2021,B,,0.0,2008.0,ICE,,114
15724,2020,T6,7,0.0,2013.0,ICE,,114
15725,2020,T3,,0.0,1991.0,ICE,,114
15726,2020,P,,0.0,2022.0,PHEV,0 to 50 miles,114
15731,2019,T3,,0.0,1983.0,ICE,,114
15732,2019,MH,,0.0,2015.0,ICE,,114
15733,2019,MH,,0.0,1987.0,ICE,,114
15738,2023,T3,2,0.0,1986.0,ICE,,113
15739,2023,MH,,0.0,1985.0,ICE,,113
15740,2023,B,,0.0,2009.0,ICE,,113
15745,2022,T6,7,0.0,1990.0,ICE,,113
15746,2022,T3,,0.0,1979.0,ICE,,113
15747,2022,BT,,0.0,1978.0,ICE,,113
15751,2021,T5,3,0.0,2014.0,ICE,,113
15752,2021,BS,,0.0,2006.0,ICE,,113
15753,2021,B,,0.0,2010.0,ICE,,113
15759,2020,T6,4,0.0,2011.0,ICE,,113
15760,2020,T6,6,0.0,1978.0,ICE,,113
15761,2020,T5,3,0.0,2014.0,ICE,,113
15762,2020,T1,1,0.0,1982.0,ICE,,113
15763,2020,BS,,0.0,2010.0,ICE,,113
15764,2020,BS,,0.0,1976.0,ICE,,113
15765,2020,B,,0.0,2013.0,ICE,,113
15770,2019,T6,4,0.0,2006.0,ICE,,113
15771,2019,T6,6,0.0,1994.0,ICE,,113
15772,2019,T4,,0.0,2016.0,ICE,,113
15773,2019,T2,,0.0,1977.0,ICE,,113
15777,2023,MH,,0.0,1984.0,ICE,,112
15778,2023,B,,0.0,2007.0,ICE,,112
15780,2022,T6,7,0.0,2011.0,ICE,,112
15781,2022,T4,,0.0,2022.0,PHEV,0 to 50 miles,112
15782,2022,MH,,0.0,1985.0,ICE,,112
15788,2021,T6,7,0.0,2002.0,ICE,,112
15789,2021,T5,3,0.0,1995.0,ICE,,112
15790,2021,T3,,0.0,2000.0,ICE,,112
15796,2020,T6,6,0.0,1998.0,ICE,,112
15797,2020,T6,6,0.0,1989.0,ICE,,112
15798,2020,T1,1,0.0,1981.0,ICE,,112
15804,2019,T5,3,0.0,1995.0,ICE,,112
15805,2019,T1,,0.0,1984.0,ICE,,112
15812,2023,T5,3,0.0,2014.0,ICE,,111
15813,2023,MH,,0.0,1981.0,ICE,,111
15820,2022,T6,7,0.0,2002.0,ICE,,111
15821,2022,T5,3,0.0,1998.0,ICE,,111
15822,2022,BS,,0.0,2006.0,ICE,,111
15823,2022,B,,0.0,2002.0,ICE,,111
15831,2021,T6,4,0.0,2007.0,ICE,,111
15832,2021,T6,6,0.0,1998.0,ICE,,111
15833,2021,T6,6,0.0,1993.0,ICE,,111
15834,2021,T4,,0.0,2019.0,ICE,,111
15835,2021,T3,,0.0,1991.0,ICE,,111
15836,2021,B,,0.0,2014.0,ICE,,111
15844,2020,T3,,0.0,1991.0,ICE,,111
15849,2019,T6,7,0.0,2002.0,ICE,,111
15850,2019,T3,,0.0,1984.0,ICE,,111
15851,2019,MH,,0.0,2018.0,ICE,,111
15855,2023,T3,2,0.0,1987.0,ICE,,110
15856,2023,T3,,0.0,1986.0,ICE,,110
15864,2022,T6,5,0.0,2022.0,ICE,,110
15865,2022,T6,4,0.0,2000.0,ICE,,110
15866,2022,T4,,0.0,2022.0,PHEV,0 to 50 miles,110
15870,2021,T6,4,0.0,2012.0,ICE,,110
15871,2021,T6,6,0.0,1999.0,ICE,,110
15872,2021,T6,6,0.0,1977.0,ICE,,110
15873,2021,T4,2,0.0,1981.0,ICE,,110
15874,2021,MH,,0.0,2014.0,ICE,,110
15879,2020,T3,,0.0,1998.0,ICE,,110
15880,2020,T2,,0.0,1982.0,ICE,,110
15881,2020,BT,,0.0,2012.0,ICE,,110
15882,2020,B,,0.0,2008.0,ICE,,110
15886,2019,T6,7,0.0,2011.0,ICE,,110
15887,2019,T3,,0.0,,ICE,,110
15888,2019,MH,,0.0,1977.0,ICE,,110
15889,2019,BT,,0.0,2012.0,ICE,,110
15890,2019,B,,0.0,2007.0,ICE,,110
15895,2023,T6,4,0.0,2023.0,ICE,,109
15896,2023,T2,1,0.0,2021.0,PHEV,0 to 50 miles,109
15897,2023,T2,1,0.0,1982.0,ICE,,109
15905,2022,T6,6,0.0,1978.0,ICE,,109
15906,2022,T3,,0.0,1979.0,ICE,,109
15907,2022,T1,,0.0,2008.0,ICE,,109
15914,2021,T6,4,0.0,2000.0,ICE,,109
15915,2021,T4,,0.0,2013.0,ICE,,109
15916,2021,T3,,0.0,1991.0,ICE,,109
15926,2020,T2,,0.0,1981.0,ICE,,109
15927,2020,T2,,0.0,1981.0,ICE,,109
15932,2019,T3,,0.0,1986.0,ICE,,109
15933,2019,T1,,0.0,1985.0,ICE,,109
15934,2019,T1,,0.0,1982.0,ICE,,109
15935,2019,MH,,0.0,1979.0,ICE,,109
15936,2019,MH,,0.0,1977.0,ICE,,109
15943,2023,T6,4,0.0,2007.0,ICE,,108
15950,2022,T5,3,0.0,2023.0,ICE,,108
15951,2022,T3,2,0.0,1986.0,ICE,,108
15952,2022,T2,,0.0,1999.0,ICE,,108
15953,2022,T2,,0.0,1982.0,ICE,,108
15961,2021,T6,6,0.0,1989.0,ICE,,108
15962,2021,T3,,0.0,2001.0,ICE,,108
15963,2021,T3,,0.0,1991.0,ICE,,108
15969,2020,BS,,0.0,2006.0,ICE,,108
15977,2023,T6,4,0.0,2012.0,ICE,,107
15978,2023,MH,,0.0,2015.0,ICE,,107
15979,2023,MH,,0.0,1988.0,ICE,,107
15980,2023,B,,0.0,1979.0,ICE,,107
15986,2022,T6,4,0.0,1978.0,ICE,,107
15987,2022,B,,0.0,2004.0,ICE,,107
15990,2021,T1,,0.0,2008.0,ICE,,107
15991,2021,B,,0.0,2012.0,ICE,,107
15998,2020,T6,7,0.0,2002.0,ICE,,107
16002,2019,BS,,0.0,1975.0,ICE,,107
16003,2019,B,,0.0,,ICE,,107
16004,2019,B,,0.0,2006.0,ICE,,107
16009,2023,T6,4,0.0,2008.0,ICE,,106
16010,2023,T6,6,0.0,1989.0,ICE,,106
16011,2023,T3,,0.0,,ICE,,106
16012,2023,MH,,0.0,1980.0,ICE,,106
16019,2022,T6,4,0.0,2007.0,ICE,,106
16023,2021,T2,,0.0,1985.0,ICE,,106
16032,2020,T6,4,0.0,2020.0,ICE,,106
16033,2020,T6,4,0.0,2007.0,ICE,,106
16034,2020,T5,3,0.0,1998.0,ICE,,106
16035,2020,T4,,0.0,,ICE,,106
16036,2020,T3,,0.0,1993.0,ICE,,106
16037,2020,T2,,0.0,1989.0,ICE,,106
16042,2019,B,,0.0,2010.0,ICE,,106
16050,2023,T6,7,0.0,2002.0,ICE,,105
16051,2023,T6,4,0.0,1979.0,ICE,,105
16052,2023,T3,,0.0,,ICE,,105
16053,2023,BT,,0.0,1979.0,ICE,,105
16060,2022,T6,6,0.0,1989.0,ICE,,105
16061,2022,T3,,0.0,,ICE,,105
16062,2022,BS,,0.0,1979.0,ICE,,105
16063,2022,B,,0.0,2009.0,ICE,,105
16064,2022,B,,0.0,2003.0,ICE,,105
16073,2021,T6,5,0.0,2023.0,ICE,,105
16074,2021,T6,,0.0,1986.0,ICE,,105
16075,2021,MH,,0.0,1986.0,ICE,,105
16078,2020,T5,3,0.0,2014.0,ICE,,105
16081,2019,T4,,0.0,2015.0,ICE,,105
16082,2019,T4,,0.0,1998.0,ICE,,105
16083,2019,T2,,0.0,1980.0,ICE,,105
16084,2019,BS,,0.0,2012.0,ICE,,105
16090,2023,T3,2,0.0,1986.0,ICE,,104
16095,2022,T6,4,0.0,2007.0,ICE,,104
16096,2022,T3,,0.0,2001.0,ICE,,104
16097,2022,T3,,0.0,2000.0,ICE,,104
16098,2022,T3,,0.0,1995.0,ICE,,104
16099,2022,T3,,0.0,1991.0,ICE,,104
16100,2022,BS,,0.0,2017.0,ICE,,104
16110,2021,T6,6,0.0,1979.0,ICE,,104
16111,2021,T5,3,0.0,1998.0,ICE,,104
16112,2021,T4,2,0.0,2023.0,ICE,,104
16113,2021,T4,,0.0,2022.0,PHEV,0 to 50 miles,104
16119,2020,T1,,0.0,2012.0,ICE,,104
16125,2019,T2,,0.0,1984.0,ICE,,104
16126,2019,B,,0.0,2012.0,ICE,,104
16130,2023,T3,2,0.0,1987.0,ICE,,103
16131,2023,B,,0.0,2009.0,ICE,,103
16134,2022,T2,,0.0,1989.0,ICE,,103
16135,2022,T1,,0.0,2012.0,ICE,,103
16142,2021,B,,0.0,2016.0,ICE,,103
16146,2020,T6,4,0.0,2002.0,ICE,,103
16147,2020,T6,4,0.0,2000.0,ICE,,103
16148,2020,T6,7,0.0,1995.0,ICE,,103
16149,2020,T6,6,0.0,1979.0,ICE,,103
16150,2020,MH,,0.0,2014.0,ICE,,103
16151,2020,BS,,0.0,1979.0,ICE,,103
16152,2020,B,,0.0,2008.0,ICE,,103
16159,2019,T6,4,0.0,2002.0,ICE,,103
16160,2019,T4,,0.0,1995.0,ICE,,103
16161,2019,T3,,0.0,1983.0,ICE,,103
16162,2019,T1,,0.0,1980.0,ICE,,103
16163,2019,B,,0.0,2008.0,ICE,,103
16167,2023,T6,6,0.0,2016.0,ICE,,102
16168,2023,T4,,0.0,1979.0,ICE,,102
16169,2023,T2,1,0.0,1982.0,ICE,,102
16174,2022,T6,6,0.0,1979.0,ICE,,102
16175,2022,T3,,0.0,1996.0,ICE,,102
16181,2021,T6,5,0.0,2020.0,ICE,,102
16182,2021,T4,2,0.0,1981.0,ICE,,102
16183,2021,T3,,0.0,1993.0,ICE,,102
16184,2021,T1,,0.0,1979.0,ICE,,102
16185,2021,MH,,0.0,1981.0,ICE,,102
16186,2021,B,,0.0,1977.0,ICE,,102
16188,2020,T6,6,0.0,1986.0,ICE,,102
16189,2020,T6,7,0.0,1976.0,ICE,,102
16190,2020,T2,,0.0,1982.0,ICE,,102
16196,2019,T6,4,0.0,2000.0,ICE,,102
16197,2019,T5,3,0.0,2014.0,ICE,,102
16198,2019,T4,,0.0,1996.0,ICE,,102
16199,2019,T3,,0.0,1984.0,ICE,,102
16205,2023,T4,2,0.0,1982.0,ICE,,101
16206,2023,MH,,0.0,1987.0,ICE,,101
16210,2022,T6,5,0.0,2020.0,ICE,,101
16211,2022,T4,,0.0,2019.0,ICE,,101
16212,2022,MH,,0.0,2014.0,ICE,,101
16213,2022,MH,,0.0,1980.0,ICE,,101
16217,2021,T6,4,0.0,2011.0,ICE,,101
16218,2021,T6,7,0.0,2011.0,ICE,,101
16219,2021,T6,4,0.0,2002.0,ICE,,101
16220,2021,B,,0.0,2006.0,ICE,,101
16229,2020,T3,,0.0,1996.0,ICE,,101
16238,2019,T5,3,0.0,1986.0,ICE,,101
16245,2023,T6,4,0.0,2021.0,ICE,,100
16246,2023,MH,,0.0,1987.0,ICE,,100
16247,2023,MH,,0.0,1980.0,ICE,,100
16248,2023,B,,0.0,2006.0,ICE,,100
16251,2022,T3,,0.0,1991.0,ICE,,100
16252,2022,T2,,0.0,1998.0,ICE,,100
16253,2022,B,,0.0,2008.0,ICE,,100
16262,2021,T5,3,0.0,2015.0,ICE,,100
16263,2021,T2,,0.0,1989.0,ICE,,100
16264,2021,BS,,0.0,2017.0,ICE,,100
16269,2020,T6,7,0.0,2011.0,ICE,,100
